"uniqueID","country","ccode","psu","zone","type","quadrat","hhid","month","year","longitude","latitude","gender","landOwnStatus","nWomen","nMen","nOldWomen","nOldMen","nGirls","nBoys","nInfants","nMobility","nMembers","ppi","pQuintile","nl","nu100","nu150","nu200","extreme","ppp125","ppp175","ppp200","ppp250","waterSource","water1","water2","water2a","water3","water3a","water4","water4a","water4b","water5","water5a","water5b","water6","water6a","water7","water7a","water7b","water7c","water8","water8a","water9a","water9b","water9c","water9d","water9e","water9f","water10","water10a","water10b","water11","water11a","water11b","water11c","water11d","water12","water12a","water12b","water13","water13a","water14","water14a","water16","water16a","water17","water18","jmpWater1","jmpWater2","jmpWater3","jmpWater4","jmpWater5","accessWater","san1","san1a","san2","san2a","san3","san4","san5","san6","san7","san8a","san8b","san8c","san8d","san8e","san8f","san8g","san9","san10","san11","san12","san13","san13a","san14","san15","san16","san17","san18","san19","san20a","san20b","san20c","san20d","san20e","san21","san22a","san22b","san22c","san23","san24a","san24b","san24c","san24d","san25","san32","san33","san34","san34a","san35","san35a","san36","san37","jmpSan1","jmpSan2","jmpSan3","jmpSan4","jmpSan5","adequateSan","accessSan","acceptSan","acceptScore","jmpHand1","jmpHand2","jmpHand3","san26","san27","san28","san28a","san29","san30","jmpWoman","jmpWomenHygiene","overall1","overall2","overall3","overall4","overallSpend","corporation"
611801,"Bangladesh","BGD",6118,6,1,18,1,"Mar",2017,90.4275932,23.7507723,"Female","Tenant",1,1,0,0,0,0,0,0,2,68,4,0.004,0.044,0.286,0.525,0.001,0.087,0.322,0.445,0.633,"Tube well",0,"Formal",1,"No",0,NA,NA,0,7,1,1,"No",0,10,1,1,1,0,0,NA,"Adult women",NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"Yes",1,"No",0,"No",0,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,40,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,25,1,7,1,0,0,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,7,"South City Corporation"
611802,"Bangladesh","BGD",6118,6,1,18,2,"Mar",2017,90.4274868,23.7506864,"Female","Tenant",1,1,0,0,0,1,1,0,4,37,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Tube well",0,"Formal",1,"No",0,NA,NA,0,7,1,1,"No",0,12,1,1,1,0,0,NA,"Adult women",NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"Yes",1,"No",0,"No",0,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,45,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,20,1,7,1,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,0,0,2,NA,NA,NA,1,1,1,"Napkin/pad",NA,1,1,1,0,0,1,0,7,"South City Corporation"
611901,"Bangladesh","BGD",6119,6,1,19,1,"Mar",2017,90.4271334,23.750812,"Female","Tenant",1,1,0,0,0,0,1,0,3,30,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Tube well",0,"Formal",1,"No",0,NA,NA,0,7,1,1,"Yes",1,8,1,1,1,0,0,NA,"Adult women",NA,NA,NA,NA,"61-100 litres per day","Yes",1,"Yes",1,"Piped water to yard/plot",1,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,30,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,25,1,7,1,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,0,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,7,"South City Corporation"
611902,"Bangladesh","BGD",6119,6,1,19,2,"Mar",2017,90.4273659,23.7510985,"Female","Tenant",1,1,0,0,0,2,3,0,7,20,1,0.371,0.627,0.961,0.995,0.327,0.78,0.963,0.984,0.997,"Tube well",0,"Formal",1,"No",0,NA,NA,0,7,1,1,"Yes",1,15,1,1,1,0,0,NA,"Adult women",NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"No",0,"Yes",1,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,45,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,30,0,7,1,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,0,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,7,"South City Corporation"
612001,"Bangladesh","BGD",6120,6,1,20,1,"Mar",2017,90.4359202,23.7326792,"Female","Tenant",1,1,0,0,1,0,2,0,5,10,1,0.636,0.821,0.976,0.995,0.572,0.888,0.982,0.987,0.997,"Tube well",0,"Formal",1,"Don't know",NA,NA,NA,0,7,1,1,"Yes",1,8,1,1,1,2,NA,NA,"Adult women",NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Don't know",NA,"No",0,"Yes",1,"Yes",1,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,18,1,"Flush/pour flush","Open drain/ditch/water body",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,20,1,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,0,"House owner","Don't know/not applicable",NA,0,0,0,0,NA,1,0,0,2,NA,NA,NA,1,1,0,"Tissue paper",0,0,1,0,0,0,1,0,10,"South City Corporation"
612002,"Bangladesh","BGD",6120,6,1,20,2,"Mar",2017,90.4360162,23.7325614,"Female","Tenant",1,0,0,0,1,1,0,0,3,30,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Tube well",0,"Formal",1,"No",0,NA,NA,0,7,1,1,"Yes",1,10,1,1,1,2,NA,NA,"Adult women",NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Don't know",NA,"No",0,"No",0,"Yes",1,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,16,1,"Flush/pour flush","Open drain/ditch/water body",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,15,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",1,0,0,0,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
612101,"Bangladesh","BGD",6121,6,1,21,1,"Mar",2017,90.4314603,23.7258131,"Female","Tenant",1,1,0,0,1,0,0,0,3,66,4,0.004,0.044,0.286,0.525,0.001,0.087,0.322,0.445,0.633,"Tube well",0,"Formal",1,"No",0,8,0,0,7,1,1,"Yes",1,5,1,1,1,2,NA,NA,"Adult women",NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"No",0,"Yes",1,1,0,0,1,0,0,NA,0,"Communal / shared toilet",1,9,1,"Flush/pour flush","Don't know",0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,10,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,4,NA,NA,NA,1,1,0,"Tissue paper",0,0,1,0,0,0,1,0,5,"South City Corporation"
612102,"Bangladesh","BGD",6121,6,1,21,2,"Mar",2017,90.4313955,23.7257853,"Female","Tenant",1,1,0,0,0,1,0,0,3,72,4,0.002,0.023,0.246,0.51,0,0.056,0.315,0.429,0.604,"Public tap/standpipe/kiosk",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,40,0,0,0,0,0,NA,"Adult women",NA,NA,NA,NA,"41-60 litres per day","No",0,"Yes",1,"Tube well",1,0,0,"Yes",1,"No",0,"No",0,"Yes",1,1,0,0,0,1,0,NA,0,"Communal / shared toilet",1,10,1,"Flush/pour flush","Don't know",0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,12,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,4,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
612201,"Bangladesh","BGD",6122,6,1,22,1,"Mar",2017,90.4341643,23.7222275,"Female","Tenant",1,1,0,0,0,1,0,0,3,53,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water into dwelling",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,0,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,1,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
612202,"Bangladesh","BGD",6122,6,1,22,2,"Mar",2017,90.4336682,23.7225544,"Female","Owner-occupier",2,1,0,0,1,1,0,0,5,61,3,0.009,0.053,0.348,0.649,0.01,0.109,0.404,0.546,0.732,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,50,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Household toilet",0,0,0,"Flush/pour flush","Septic tank",0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,30,1,1,8000,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,"Once every 2 years",10000,NA,1,"Formal small business using manual or automated tool","All households that share this toilet",1,0,0,0,1,NA,1,1,0,4,NA,NA,NA,1,1,1,"Napkin/pad",NA,0,1,NA,0,0,1,0,80,"South City Corporation"
612301,"Bangladesh","BGD",6123,6,1,23,1,"Mar",2017,90.4342741,23.7212705,"Female","Tenant",1,1,0,0,0,0,2,0,4,50,2,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Informal",0,"No",0,18,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Septic tank",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,5,1,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,"Once per year",8000,NA,1,"Formal small business using manual or automated tool","All households that share this toilet",1,0,0,1,0,NA,1,0,0,4,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
612302,"Bangladesh","BGD",6123,6,1,23,2,"Mar",2017,90.4341572,23.7213987,"Female","Tenant",1,1,0,0,1,1,0,0,4,38,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water into dwelling",1,"Informal",0,"No",0,12,1,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"No",0,0,1,0,0,0,1,NA,0,"Household toilet",0,0,0,"Drain","Don't know",0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,2,NA,NA,NA,1,1,1,"Napkin/pad",NA,NA,1,NA,1,0,0,0,5,"South City Corporation"
612401,"Bangladesh","BGD",6124,6,1,24,1,"Mar",2017,90.4312154,23.7254737,"Female","Tenant",1,1,0,0,0,0,0,0,2,60,3,0.009,0.053,0.348,0.649,0.01,0.109,0.404,0.546,0.732,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,25,1,15,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,15,"South City Corporation"
612402,"Bangladesh","BGD",6124,6,1,24,2,"Mar",2017,90.4312181,23.7257124,"Female","Tenant",1,2,0,0,0,2,0,0,5,43,2,0.127,0.267,0.761,0.919,0.111,0.408,0.796,0.874,0.949,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20,1,5,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,0,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,5,"South City Corporation"
612501,"Bangladesh","BGD",6125,6,1,25,1,"Mar",2017,90.4314046,23.7262439,"Female","Tenant",1,1,0,0,1,0,0,0,3,52,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"No",0,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"No facilities or bush or field or lake or pond","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,30,0,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,1,0,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
612502,"Bangladesh","BGD",6125,6,1,25,2,"Mar",2017,90.431488,23.7261516,"Female","Tenant",1,1,0,0,2,2,1,1,7,34,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"No facilities or bush or field or lake or pond","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,5,1,10,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,1,0,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
612601,"Bangladesh","BGD",6126,6,1,26,1,"Mar",2017,90.4308541,23.7256401,"Female","Tenant",2,1,0,0,0,0,0,0,3,46,2,0.066,0.196,0.658,0.866,0.054,0.335,0.688,0.796,0.915,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,0,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Septic tank",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,30,0,70,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,"Once per year",1000,NA,1,"Formal small business using manual or automated tool","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,70,"South City Corporation"
612602,"Bangladesh","BGD",6126,6,1,26,2,"Mar",2017,90.4308809,23.725371,"Female","Tenant",1,1,0,0,0,1,1,0,4,52,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"Yes",1,"Mosque, school, etc.",0,0,0,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Septic tank",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,35,0,70,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,"Once per year",1000,NA,1,"Formal small business using manual or automated tool","Landlord",1,0,0,1,0,NA,1,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,70,"South City Corporation"
612701,"Bangladesh","BGD",6127,6,1,27,1,"Mar",2017,90.4309678,23.7254506,"Female","Tenant",3,2,1,0,1,0,1,0,8,41,2,0.127,0.267,0.761,0.919,0.111,0.408,0.796,0.874,0.949,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"Don't know","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,0,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,20,1,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,0,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
612702,"Bangladesh","BGD",6127,6,1,27,2,"Mar",2017,90.4308965,23.7253839,"Female","Tenant",1,1,0,0,1,1,0,0,4,37,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,0,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"No facilities or bush or field or lake or pond","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,30,0,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,1,0,0,0,NA,0,1,0,0,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
612801,"Bangladesh","BGD",6128,6,1,28,1,"Mar",2017,90.4305626,23.7432558,"Female","Tenant",3,2,0,0,1,1,1,0,8,52,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,NA,"Yes",1,"Yes",1,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,45,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,10,1,0,NA,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Napkin/pad",NA,1,1,1,0,0,1,0,0,"South City Corporation"
612802,"Bangladesh","BGD",6128,6,1,28,2,"Mar",2017,90.4303914,23.7433593,"Female","Tenant",3,2,0,0,1,0,1,0,7,37,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"Don't know",NA,"Yes",1,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,46,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,5,1,0,NA,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,0,"South City Corporation"
612901,"Bangladesh","BGD",6129,6,1,29,1,"Mar",2017,90.4305359,23.7434523,"Female","Tenant",2,0,0,1,1,1,0,0,5,50,2,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"21-40 litres per day","No",0,"No",0,NA,0,0,NA,"No",0,"Yes",1,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,10,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,1,0,NA,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Napkin/pad",NA,1,1,1,0,0,1,0,0,"South City Corporation"
612902,"Bangladesh","BGD",6129,6,1,29,2,"Mar",2017,90.4304521,23.7434885,"Female","Tenant",3,2,1,0,1,0,1,1,8,57,3,0.015,0.071,0.426,0.756,0.018,0.145,0.504,0.652,0.843,"Piped water to yard/plot",1,"Formal",1,"No",0,12,1,0,5,1,0,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","No",0,"Yes",1,"Public tap/standpipe/kiosk",1,1,NA,"Don't know",NA,"Yes",1,"No",0,"No",0,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,45,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,5,1,30,0,1,150,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,100,NA,1,"Formal small business using manual or automated tool","All households that share this toilet",1,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,30,"South City Corporation"
613001,"Bangladesh","BGD",6130,6,1,30,1,"Mar",2017,90.4311151,23.7433008,"Female","Tenant",1,1,0,0,1,0,1,0,4,31,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Piped water to yard/plot",1,"Formal",1,"No",0,NA,NA,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"Don't know",NA,"Yes",1,"Yes",1,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,26,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,5,1,0,NA,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,0,"South City Corporation"
613002,"Bangladesh","BGD",6130,6,1,30,2,"Mar",2017,90.4311888,23.7433006,"Female","Tenant",2,2,0,0,0,1,1,0,6,44,2,0.127,0.267,0.761,0.919,0.111,0.408,0.796,0.874,0.949,"Piped water to yard/plot",1,"Don't know",NA,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"Don't know",NA,"No",0,"Yes",1,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,27,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,4,1,0,NA,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,0,"South City Corporation"
